SampleID,DIL1,DIL2,DIL3,DIL4,DIL5,OA1,OA2,OA3,OA4,OA5
Stk16,148.5191551,46.12912115,49.43674672,63.72501552,40.95504645,26.53357717,71.92526816,28.30617595,29.45352293,148.2183388
Stk17b,0,38.83889339,30.43862623,69.56267643,10.53182402,18.5378468,64.70674771,65.22722003,14.12379761,16.6364686
Stk19,98.40284444,67.01128907,26.48471999,21.11694032,39.16040458,37.14522392,44.64112516,60.62173455,67.60260933,13.42984556
Stk19-ps1,71.79772951,0,0,0,0,7.469894051,0,0,0,0
Stk24,0,75.17172466,0,51.74285902,28.31935179,79.15526968,82.97925027,34.34919274,12.21529376,0
Stk25,9.654645451,114.8672042,7.305550153,51.6228447,24.23144079,42.00034046,111.6774478,76.95228046,75.26478564,18.79946757
Stk26,0,2.182225428,35.13513349,8.993677227,2.570339778,16.65883931,4.065154558,2.613202326,6.432863977,10.20363457
Stk3,17.67457106,12.14450772,137.7356145,49.76775265,18.67894648,166.1592507,27.75024051,19.90217425,12.54673103,0
Stk31,0,3.568759668,0,12.20859501,0,0,3.486515883,0,5.40007692,5.987222671
Stk32a,0,28.39855987,15.44327318,51.04018496,49.26321241,57.74968168,27.44859049,31.81878672,20.50518794,39.26768523
Stk32b,16.37333229,17.17649432,20.67235112,2.812502793,10.54582949,16.83861709,20.61074564,4.248686012,8.853741213,11.04189242
Stk32c,0,12.94892308,0,0,4.612100732,7.859710477,13.19378625,6.706050675,30.23662394,3.870271575
Stk33,74.22745787,8.14058939,11.25110308,3.786238326,7.011481068,10.20772138,13.82124018,6.502521223,53.9176227,0
Stk35,41.9615603,37.89060549,25.7586118,30.60580629,29.72777866,28.75413376,56.17434718,8.155888354,64.24139136,37.69261051
Stk36,76.04637764,11.52887093,34.6121238,32.87672866,7.097715126,7.841680379,20.9650031,100.7210045,5.945293329,21.38883338
Stk38,142.9664278,133.1701522,275.9572835,212.9873597,161.1005285,73.23265516,248.3718885,240.1946142,271.8716272,136.5799107
Stk38l,0,58.59919461,61.16192918,39.53067523,35.07585884,68.83911142,43.4525063,11.48862251,41.74173758,35.90596404
Stk39,0,5.098951837,0,9.202051055,13.3441892,2.036840586,5.371282087,9.257743607,5.91957999,37.54020026
Stk4,271.4226625,73.16920301,0,26.18727928,31.01727,17.77962893,71.99840404,37.33503447,23.56978438,34.29007016
Stk40,256.4427034,67.02574974,8.964793667,14.7772219,23.34591735,72.15531415,326.0544645,13.97183518,8.318864627,15.56212156
Stkld1,2.72604837,7.385849089,17.48310877,20.68859986,0,13.09526935,8.725399475,8.507851545,13.28427256,8.594578286
Stmn1,7.967460436,170.9513333,68.25631797,49.18193436,68.79682935,104.537167,76.14354254,59.52353276,104.0084809,20.46116501
Stmn1-rs1,0,0,0,0,0,0,0,0,0,0
Stmn2,47.76555511,39.02235955,297.7053689,56.99606363,64.12985713,91.47797127,40.23408233,58.80768056,35.56906047,21.08057194
Stmn3,0,6.973917771,0,0,0,0,7.960904455,11.76166575,6.659289928,0
Stmn4,0,2.4802565,0,9.400988075,12.75265654,0.850575928,6.643060624,3.468188421,7.46415994,3.487653061
Stmnd1,0,2.473848364,0,4.722562334,2.100966199,3.736076554,11.89695237,2.129078364,2.212382931,0
Stn1,0,24.6067559,0,6.149251423,29.06456079,37.01172817,33.29016745,28.17707433,11.10531482,8.000923312
Stom,9.800216962,107.0905692,22.99958625,50.58425137,36.92775607,10.08240474,33.47285941,41.04317771,13.91808663,35.27333274
Stoml1,11.6370028,75.59388826,12.60203284,16.74522778,12.56065387,23.96365725,26.20043781,49.11240653,47.02927151,11.17673563
Stoml2,0,57.24367598,59.64570052,46.41085315,45.04323309,52.48218321,37.13113869,51.34918484,27.07194161,0
Stoml3,2.140216591,8.789037904,3.744714159,25.11589099,29.05510866,0,40.29672551,8.361469831,10.43820208,13.51056739
Ston1,12.90957237,6.612236202,27.9516167,6.525205314,28.3122261,164.7219439,4.486305854,0,8.403908691,84.09323017
Ston2,811.6674827,73.09567058,194.7220065,142.6970288,83.26119163,22.21878952,42.6853089,107.1451755,63.11971474,180.5726754
Stox1,113.0391595,10.28797749,0,6.128073065,32.79879004,2.446126086,23.24566913,6.943297836,10.610827,27.90768036
Stox2,50.40634225,55.51364453,131.7270934,78.53129597,111.1529389,124.1968102,49.75552037,119.6883677,105.1487326,51.3961656
Stpg1,0,3.148852291,2.376084108,0.702310165,4.725814797,139.429007,22.87808821,23.75763783,6.969547076,7.339853031
Stpg2,10.82871513,9.578661084,0,10.45521159,5.871737807,0,2.94419526,4.932285632,0,0
Stpg3,27.83064851,1.485680693,0,1.182588436,7.383569264,0,23.36989351,1.211743825,31.9577125,26.12950054
Stpg4,0,7.779958561,0,0,0,4.179604084,2.029801658,5.000825617,0,23.50270849
Stra6,32.4872098,16.8625845,29.07187183,45.95693924,9.110426786,0,10.18983811,29.02937788,21.80971022,25.66696952
Stra6l,0,86.19649539,35.97516305,76.03973007,51.33826348,54.02749378,155.394429,48.83045648,8.115209622,51.91685012
Stra8,50.69380999,8.847988434,0,0.767994825,0,0,4.23233079,4.491400691,7.22065671,1.001332261
Strada,180.2305767,35.22094524,0,29.17449226,11.23697679,23.91712104,32.74412122,48.091159,43.57679491,14.69996019
Stradb,24.1946503,43.96957558,52.39312188,107.5865028,19.667808,36.54687372,23.11424049,9.694507924,16.29139271,9.2591524
Strap,15.98090535,83.38298677,5.322798317,58.94475018,6.176164094,31.31944042,72.95618815,25.79908129,14.82383476,12.32789582
Strbp,26.60008157,118.8635121,24.20410858,187.9764699,70.72619557,93.98894385,97.44418578,50.33827932,84.98782868,219.3733374
Strc,6.967281417,56.40187442,7.564248796,40.17677309,4.093375693,32.0074886,12.84043549,24.98779126,17.22438934,14.78290775
Strip1,32.08859162,92.1860322,54.81484169,61.09212665,46.23445572,34.78168974,60.79867009,40.03270176,15.74640743,65.48171071
Strip2,70.28418576,48.21128719,174.4428517,72.042254,52.78726913,67.38834593,71.50549419,105.1622522,88.42720511,120.2696047
Strit1,0,0,0,0,0,0,0,0,0,0
Strn,26.98742788,43.10414212,6.549364363,49.76089359,115.3299355,40.05547416,45.6616721,33.19491389,36.43920252,35.86220676
Strn3,17.09820583,88.17847739,8.539653071,80.70108532,63.63698564,50.23536336,72.46133024,65.85552102,84.71854499,72.86167937
Strn4,16.66802144,121.1977215,2.427875347,55.67881416,165.1151323,104.6297303,103.379023,109.6176091,233.4890455,25.52223521
Stt3a,1.249724033,121.9710261,7.279935295,113.6176762,67.45711888,54.82323908,104.439287,113.0827828,57.95794635,36.98593442
Stt3b,0,145.6002481,19.08269632,72.1160062,31.64223819,72.96107043,64.19142448,79.62560468,30.98203454,8.585301074
Stub1,0,215.6752762,22.05105908,73.81061639,80.93559178,22.05432347,69.37762494,69.43833749,13.99253619,19.63148994
Stum,11.9592034,74.07569638,29.27341415,17.28135182,21.56609195,41.87969853,14.49981557,97.43950775,8.447314074,23.31779602
Stx11,26.0718591,16.05979938,258.4714443,19.09695276,24.28007031,47.25215683,15.68243287,20.28563738,27.18120661,12.55380488
Stx12,27.24447743,70.91082632,0,63.89270156,19.14360695,93.12308321,21.59492414,23.15219434,40.19413396,30.08086153
Stx16,31.47250075,28.56822002,136.1055013,19.99314129,45.39525004,580.9376655,15.08222587,7.348124082,28.07620438,3.536681599
Stx17,12.87468354,47.45267895,19.53078576,161.9030262,6.396582493,11.34247742,27.75409047,36.45904616,45.73636326,21.61632468
Stx18,741.3206923,229.6197387,1541.118849,273.5656178,506.2767841,523.2906452,241.2189992,246.7930261,237.6047453,965.8818887
Stx19,0,18.17940356,44.51368295,31.90967864,45.32817209,43.027444,27.7499347,22.31443818,48.69741879,33.13280996
Stx1a,2.051821487,42.33191378,0,1.416042994,11.8952635,4.224482173,27.96035827,38.90963007,0,16.41143499
Stx1b,31.04248258,32.58384108,205.9356362,49.14558144,35.06507866,50.73432896,59.61780604,24.14500475,77.4356295,76.17223669
Stx2,0,67.36489104,0,111.2652758,44.96933161,72.87337336,96.41370557,183.7905973,15.38085515,33.08110179
Stx3,0,32.70482576,0,53.60733824,14.71994112,28.33032455,16.97625508,41.69979161,23.09613172,3.786181575
Stx4a,10.91769385,60.51890935,96.09796117,31.94292134,6.215993409,2.809071431,25.96645799,12.05207886,2.727594944,6.522521778
Stx5a,359.5904871,316.0905621,382.1628645,319.4507686,385.7597402,432.1102777,311.3714728,287.8522222,420.9461638,510.9843869
Stx6,260.9234181,100.8089707,15.84879063,100.9748395,40.70238999,133.5375924,118.5400453,203.1210494,205.572487,116.3736545
Stx7,40.96464218,62.37067911,22.88678215,44.83707173,19.61878174,8.243620134,55.99149864,16.63227806,29.00664412,54.46470627
Stx8,137.7702633,41.95200286,77.26895557,21.12831268,19.58275979,41.93125186,45.94416764,22.80324463,118.2916389,131.5741554
Stxbp1,27.2151083,21.3338956,0,16.76196655,22.94468978,6.890165966,8.449103845,35.80212234,21.73656759,8.987336227
Stxbp2,53.21374917,284.4091197,153.674346,106.6713615,88.84359995,208.3988385,183.1012805,184.444204,216.8111965,363.1849749
Stxbp3,0,50.4685925,0,45.31775306,53.87317917,151.5975691,9.094426258,14.50706241,30.55514777,33.22245752
Stxbp3-ps,0,0,0,0,0,19.0436927,4.868385284,0,0,0
Stxbp4,2.932025634,62.30336731,172.283204,72.57795922,80.14142435,137.697578,93.45635148,69.85575814,95.37123813,54.40808656
Stxbp5,44.2446858,77.38130315,131.90455,170.6016359,62.86145748,70.35591145,122.4847539,33.6646172,116.513329,60.73959716
Stxbp5l,35.01653264,22.88374862,0,34.2000436,25.8202599,21.08715101,6.176263664,15.08337346,19.69192714,43.91045689
Stxbp6,0,52.8008769,0.9308101,33.26855772,7.950303059,115.0053873,22.48171884,21.14540344,27.40127669,12.92214376
Styk1,155.8660955,77.76231244,116.90358,131.8297298,168.8409219,173.1474423,57.12965644,105.0471482,112.7669364,355.1492462
Styx,61.11030204,59.44524167,22.2151584,85.31855167,81.68771694,39.18639829,69.82104499,60.28281159,73.67353918,140.8898931
Styxl1,1.643669621,4.474865984,0,5.342395576,8.894716272,0,9.6093687,2.053868464,0,7.047027999
Sub1,9.533174574,118.0738418,3.333181554,41.25847794,75.69392125,14.37986688,13.03327142,19.50056556,64.75933031,18.6209161
Sucla2,0,63.51234121,22.4148152,52.59895438,3.988575805,23.17121507,19.04689894,77.19958295,108.9600031,70.9292086
Suclg1,38.34888183,163.1267004,5.593354815,169.5709788,91.29918238,41.63238403,80.93590386,49.42111719,25.95532036,142.4178544
Suclg2,18.31851231,48.85229148,72.12260755,52.81229239,38.00095516,55.7169322,19.53858333,79.76291037,9.294022608,26.61752945
Sucnr1,0,7.515292755,0,6.3773687,31.86396885,1.58009572,6.034833858,1.799240344,3.741737746,0
Suco,34.23669463,50.8166597,17.53973602,24.33889173,44.07348362,62.40464596,116.4292311,35.82280708,262.0795129,139.0869965
Suds3,245.1279269,164.352688,80.58134389,59.04552053,30.77194787,35.8575847,86.5841579,91.05238359,73.64290179,15.74741711
Sufu,14.36516785,54.91686956,48.11192275,23.82418431,27.31612114,24.4048735,55.92934296,92.76486626,53.47743384,46.9272198
Sugct,23.37991218,8.80663111,0,19.45689637,4.841180829,6.534184857,6.796916367,5.585812224,0,4.865107893
Sugp1,91.37198684,45.66491785,35.47849807,28.51146422,65.32111868,45.36992404,73.57471511,38.05060159,26.6505931,48.76657244
Sugp2,52.53054231,68.69776784,186.1097926,38.88368223,76.119545,165.6033321,91.35807731,96.51499349,116.336641,123.2555539
Sugt1,196.9062335,86.22841001,88.95254631,163.7256023,73.86598862,21.53630797,52.65228121,3.434947523,109.5385006,5.292194589
Sulf1,10.08818562,28.59158755,165.485888,68.20493005,65.00114677,68.78819324,40.91516203,46.80624822,120.806527,87.67351171
Sulf2,94.7822578,74.04011124,22.8274992,67.43829884,49.77788847,5.715564327,183.1425316,3.243144395,43.91427407,19.35813425
Sult1a1,0,22.7145614,0,14.72815405,5.198412408,11.09584136,5.381471029,1.054305733,59.14244707,0
Sult1b1,0,11.46716913,0,20.22505501,5.463374292,0,6.779832488,10.98058696,17.21164976,0
Sult1c1,0,5.438390052,0,8.495595363,5.262945471,7.483154766,0,1.065185019,4.430183448,14.74875998
Sult1c2,0,2.466689611,0,6.594591112,5.26672271,5.613278988,17.46048388,0,15.50415916,7.371327933
Sult1c2-ps1,0,0,0,0,0,0,0,0,0,9.80205584
Sult1c2-ps2,0,0,0,0,1.097514611,0,0,0,0,0
Sult1d1,0,4.922869513,0,12.22338743,0,0,0,0,0,3.685359004
Sult1e1,24.40672724,2.969406613,0,3.778553874,1.048364944,0,0,1.063622983,0,11.03904992
Sult2a-ps1,0,0,0,0.986546662,5.261873392,17.14789738,0,0,0,0
Sult2a-ps2,0,0.988328907,0,0.987783472,1.055107058,0,0,0,15.90171222,0
Sult2a-ps3,0,0,0,0.98999785,0,1.904484645,0,0,0,0
Sult2a-ps4,0,0.493141302,0,0,4.222030667,0,0,0,0,0
Sult2a1,0,1.49714308,0,0,5.25353327,3.742909156,0,12.83158645,0,0
Sult2a2,0,0.501180739,0,28.9313597,0,0,0,0,0,14.86015196
Sult2a3,0,0.997263673,0,2.854252447,0,0,3.975141496,7.478589617,19.94523239,0
Sult2a4,8.287062275,1.481813179,0,1.94010638,1.038663847,18.50449362,2.360918569,9.519829181,0,0
Sult2a5,0,0,0,3.817123481,0,0,0,1.072038801,0,0
Sult2a6,0,1.162739433,0,0,14.63719944,0,7.444777429,0,5.186033622,0
Sult2a7,0,2.839697125,0,7.237997439,0,0,1.575003237,9.327234458,0,0
Sult2a8,175.1022237,48.93935247,230.4822963,149.8959482,188.682074,113.4652985,126.7104964,156.9634485,196.0481198,470.3131415
Sult2b1,8.788205373,112.6128549,0,26.81995132,59.01740178,15.95429026,56.20062721,48.42131312,7.913139463,27.45075864
Sult3a1,0,0.472953674,0,14.13771784,0,0,1.688668987,0,0,0
Sult3a2,0,1.019265717,0,0,0,0,0,0,0,0
Sult4a1,74.19458323,14.68216967,0,2.474334544,12.99337762,14.77864338,6.265139329,0,9.716063243,36.63428341
Sult5a1,99.2024331,122.0326337,210.5676213,124.0771234,161.2100466,131.1527852,124.8458349,84.55256037,93.85713651,499.7959734
Sult6b1,0,4.956149794,0,8.604685114,0,0,7.980890794,6.809788466,0,13.47664679
Sult6b2,4.915923153,3.551918697,0,22.72555507,10.44980592,0,2.243251552,4.794607668,0,29.51933994
Sumf1,36.05516224,49.07545201,0,10.41020514,48.50071812,9.954824917,25.23490543,31.18120373,204.8208991,3.809712426
Sumf2,124.7214162,109.2466777,218.1360464,106.1366011,173.1155871,145.6694107,146.0207769,153.1739642,179.2417625,367.0327324
Sumo1,0,96.0396825,18.04656127,110.0817491,48.83649427,87.47627777,29.18362112,45.00219357,111.2491266,16.31557178
Sumo2,106.4812192,175.4683735,77.20247346,150.7400213,109.9912799,69.71249856,81.2021689,110.5982047,69.37533316,40.43966547
Sumo3,263.3338753,173.30497,17.64207661,53.69606667,34.40395974,98.18392591,59.77575154,106.2600631,27.45684499,35.67656217
Sun1,282.4624272,59.87121224,127.127485,82.33907898,107.5242721,71.27796149,90.13012713,54.99459157,31.78847277,53.97629585
Sun2,0,201.5411198,29.15049103,61.3152722,34.90441129,56.3248438,144.5733522,30.55090448,17.20935549,276.8244399
Sun3,0,3.530631,0,8.391861077,0,0,0,0,0,0
Sun5,0,5.475023502,0,0,7.365909422,0,0,10.68657161,37.71995865,19.71344786
Suox,5.454355113,32.45955187,0,10.33306546,26.34977853,33.67607307,23.79194661,12.75649724,28.7807123,15.95756327
Supt16,466.0129447,31.51736216,11.0576718,55.61781849,24.93253387,9.756002508,36.7660217,12.30136032,25.64450201,186.9078974
Supt20,1.775905694,73.02787486,34.17887129,169.1727934,43.77397901,14.61669838,26.74195849,28.69943017,53.59421745,20.48265772
Supt20-ps,10.89179059,0.494344127,0,10.3823799,7.367660386,0,0,7.455643438,2.214922123,4.915850542
Supt3,0,54.48203168,43.64870276,41.14016003,40.34637494,19.00849077,64.44480603,34.8006228,28.11348515,43.63886904
Supt4a,79.2278552,40.0966591,0,45.17925517,12.87156548,10.12608511,12.21734594,28.12298342,0,10.77945413
Supt4b,0,1.471680308,0,0,0,7.640970498,1.634240665,0,0,0
Supt5,69.58213831,136.7127768,68.17030117,86.71999442,67.15164288,58.14556973,83.45171648,74.81744737,90.44506943,88.16741064
Supt6,26.04158821,116.8076569,27.99131267,92.20716141,66.2173785,58.1938355,19.52280774,75.97320189,47.40554611,25.24439489
Supt7l,245.9058313,111.0545378,211.8510189,119.3322086,150.8251923,176.3423626,138.0074753,108.9068202,175.176441,238.9488738
Supv3l1,20.87363051,27.8151043,2.090178524,31.51552561,16.2966736,73.42701627,35.19228979,16.94644168,39.96090302,34.1547375
Surf1,49.48241741,21.59239361,0,39.96436982,18.97924924,0,19.1034005,18.83926631,24.83298591,39.97307969
Surf2,1.871310166,52.52139064,7.633573336,24.94995234,54.16229259,16.68046024,23.11387186,37.155244,16.10942378,6.731771106
Surf4,12.26740011,359.3559804,41.46305663,113.8300874,114.7272859,31.96313053,72.70763704,285.4705465,81.60128064,24.27100715
Surf6,5.111885259,44.56118833,28.79918225,49.31248453,119.8637603,15.19108868,23.69758632,29.8637004,81.25619486,25.29272951
Susd1,0,25.70881302,0,27.73616698,6.249615858,25.44595383,19.59280145,3.232400678,58.06147673,21.08046605
Susd2,22.08500091,223.3028913,54.69951439,72.25278084,78.70849285,9.464967716,85.28286569,62.34467487,51.51173217,39.50917334
Susd3,0,9.299507553,0,11.23198245,22.29219694,94.49118861,5.675225268,6.105866603,90.666186,2.477352731
Susd4,4.298008747,3.482163069,20.03908162,7.390682282,11.62711257,3.927259395,16.86252527,11.59683009,2.904213902,12.88674712
Susd5,10.91889337,61.78918516,38.1710853,36.53736842,59.07322622,0,39.6321832,5.30956319,2.213407254,0
Susd6,0,92.34832127,26.50701635,49.66119606,41.95791006,43.9370602,47.24988485,73.54552692,57.48306122,12.05774575
Suv39h1,69.61565306,29.21928249,8.078472044,11.88889607,38.85309956,3.410505504,66.59887621,17.92324704,40.79542116,14.96547392
Suv39h2,0,13.83688345,39.6073457,62.08294157,9.851452491,2.912181711,44.33878658,13.22072408,12.05692679,1.879054419
Suz12,0,15.24171035,0,24.82247263,11.82800516,14.30381947,41.3073578,11.17000365,134.9679859,26.25429279
Sv2a,10.71540866,7.45692312,124.3012845,27.11160267,17.89055686,5.508322173,10.11104998,4.688740685,4.343880307,3.611086527
Sv2b,57.43551975,52.05357208,28.97588881,23.89591013,40.59611224,55.26883225,19.34265893,40.41152351,22.55624564,46.54104814
Sv2c,35.44084737,51.92218226,81.57053997,14.33367031,23.03220694,38.62295875,32.60093439,66.34464982,200.5371018,47.2076706
Sva,0,2.494739205,25.49829335,0,0,0,0,0,2.227743047,0
Sval1,0,0,0,0,6.242532684,13.04550433,0,2.149621082,17.73517264,0
Sval2,0,15.29760493,1.424617187,24.05938235,3.800987093,3.400552425,1.450684195,7.417614839,11.92686861,0
Sval3,0,0.489307336,0,0,1.031934504,0,0,0,0,0
Svbp,0,18.60741875,0,17.04139191,8.779939008,19.16945789,53.18992966,5.00476894,16.55093733,1.151367979
Svep1,8.640985514,92.31622045,39.84733403,82.70681687,70.46935657,118.2995959,110.825536,44.8945894,96.6777642,101.0910427
Svil,56.15816458,39.46325827,10.91368875,53.71356127,47.14096033,200.2239201,58.1854431,69.42235722,45.61292553,34.41199626
Svip,0,16.37610067,0,34.56223951,0.447383596,7.938536162,18.15885918,4.958939505,11.96294273,27.74421746
Svop,13.99014967,13.33743481,30.1580549,0.43700108,19.49937471,24.55623703,11.3703654,38.06607914,1.03164937,0
Svopl,11.42508966,12.40660319,0,27.35018611,28.35925771,10.29594171,18.00254841,30.54831455,18.68019816,17.45022593
Svs1,49.10501071,20.64164225,17.49040431,21.59163395,16.86888208,41.16392541,15.86021371,9.565363232,0,15.95601474
Svs2,55.09420704,7.509149804,12.04297726,7.801410472,12.53757031,0,3.439988347,8.809141694,16.79475556,17.02495375
Svs3a,0,0,0,2.843625137,3.152754642,22.44014782,0,12.85709365,15.5748807,9.840442468
Svs3b,0,3.964092324,0,9.458117238,12.59775536,7.470461994,3.966210746,0,17.69845556,2.456367934
Svs4,0,0.502743863,0,0,4.21213048,0,0,0,0,17.40052308
Svs5,0,0,9.508817881,0,0,0,0,0,0,0
Svs6,0,3.449506413,0,1.944057936,0,0,0,0,0,0
Swap70,196.9598817,41.6617916,70.47621822,41.27844526,28.24770926,98.23557578,33.42323932,40.42826674,25.40920157,33.62197478
Swi5,32.59981415,225.0004094,283.2372266,141.185012,128.0838739,29.92920587,82.65569207,110.8695456,119.8448892,83.41900154
Swsap1,0,20.71672754,14.3008527,8.477310425,40.01780426,44.89637537,19.83732581,39.37490051,55.36016698,24.56602053
Swt1,1963.894592,706.4757772,2471.167716,1504.801598,2012.653919,1469.976076,1176.532686,1535.70753,2627.956797,5589.690107
Syap1,24.31829175,8.349757813,0,20.14275672,22.45834196,20.02821566,2.123216015,2.846825344,19.75376097,15.36473352
Sybu,3.766703109,28.31689918,14.71120456,49.51532566,41.72920589,22.53802205,28.90218093,59.33175837,10.38877281,23.55326391
Syce1,24.53370755,0.495554451,34.99257887,0,0,0,9.541708756,7.469094357,0,0
Syce1l,0,1.077125359,0,0,3.227225953,4.032495493,0,9.270311982,0,0
Syce2,0,7.898334674,0,16.44586424,0,0,1.47370646,4.612612787,46.37676673,0
Syce3,0,1.472048661,0,0,3.132149245,5.64781205,0,0,0,0
Sycn,5.320211567,0.985007996,0,0,0,0,14.33052919,11.85540369,2.220553504,13.62823223
Sycp1,0,8.871385416,0,7.193623666,6.751782651,26.88659979,7.436066428,4.388514336,2.612868808,46.8465146
Sycp1-ps1,0,10.81519569,0,7.512143029,2.109129963,0,3.966063292,0,0,0
Sycp2,0,3.87449544,0,45.05197179,6.442684159,0,69.71528329,3.731761178,74.00560078,0
Sycp2l,0,3.747320856,0,22.58568785,2.217702589,0,19.3342505,0,0,0
Sycp3,0,0.459141327,0,0,9.709850978,5.362105198,0,0,0,0
Syde1,16.37393916,28.47526482,63.61241222,26.25997189,27.4204091,0,22.99294651,16.99858317,8.855038091,0
Syde2,43.08913818,63.89839339,347.9887492,17.61969098,3.842570713,5.699538692,6.953063883,101.1112659,13.48491177,11.91257713
Syf2,0,45.23062081,0,63.52049783,22.65208921,40.63478914,10.66431048,14.87636555,43.74297829,2.856165614
Syk,42.17204778,74.5259558,27.87044361,60.53203898,94.76131554,136.4541208,59.77854965,121.8163018,92.33177005,31.36458514
Sympk,261.6078074,252.699326,378.2259851,449.2097795,283.5767227,399.7154297,251.0971346,406.7581006,180.1252899,414.4429591
Syn1,10.78203799,7.897202307,7.992742886,10.37141445,0,0,9.56406389,14.69175246,31.15420586,7.401159548
Syn2,44.28979017,43.87543005,44.89401915,47.23350997,35.44662241,42.87008322,45.2332717,17.32525196,38.49908435,76.03500441
Syn3,94.74112404,65.65186999,2.908508151,100.9265144,53.28359075,39.33316489,252.153177,31.3095477,50.57131354,56.65268689
Syna,35.45953057,7.39670579,0,0.941726794,6.325426962,0,10.3213813,0,0,0
Synb,191.0621399,44.62297653,201.9700941,33.72480264,121.2994631,123.482216,120.4720099,93.4412055,79.67590665,164.3673821
Sync,0,3.840929545,0,0,4.112712703,3.650663692,1.547698188,10.37391576,2.510778569,6.962334711
Syncrip,24.041355,110.4904384,11.49186178,108.5381755,52.88421837,58.99756943,60.6481542,90.75400198,64.64815672,40.88890064
Syndig1,27.33773473,22.70308616,101.6742674,4.357019771,10.84060713,0,14.28640814,0,0,34.92123277
Syndig1l,0,13.65705979,4.869433416,12.5577611,20.93972338,2.865309239,77.79733276,4.229782025,0,0
Syne1,1185.15614,449.8784894,1828.77641,612.5436472,1477.466967,1034.760013,809.1005873,825.3091935,1058.31776,3618.820721
Syne2,56.8617627,89.19409837,31.90114617,190.4496663,128.9361062,59.60900689,94.96153972,194.3976509,391.361453,84.31643043
Syne3,30.03502479,28.0660712,14.58113278,15.76066951,12.57368139,46.31116735,54.52218488,31.70027482,3.17154687,15.73984177
Syne4,0,9.166419953,10.78084834,21.53265562,10.98923188,18.83910004,5.349141292,5.896927502,32.98785965,21.47841948
Syngap1,3.575219525,6.455107528,76.36981808,5.101871202,21.45295978,54.19583916,11.37403973,51.0808166,18.95825458,6.823623201
Syngr1,0,98.4393982,72.0723066,12.30795578,9.358940275,0.575240512,65.81493838,44.17725249,38.63970588,3.394122607
Syngr2,0,176.0301501,0,158.6084892,51.70087952,22.93890019,109.2430301,58.32247001,9.702070079,18.30745818
Syngr3,0,5.124614871,13.00271955,11.56185641,31.85897843,5.740460573,24.3495556,1.088542573,43.95121151,9.286301913
Syngr4,0,3.89920439,0,2.617674441,4.324408076,0,0,1.705590931,21.31250692,18.20809614
Synj1,34.97681006,36.75025965,74.0917322,123.4315954,39.36936597,27.23893308,48.47813668,22.85597207,52.45019503,63.55819171
Synj2,327.8838315,37.81755567,26.05192005,42.25131342,34.64882905,91.38707695,49.07072987,46.90398013,108.8909089,49.50870459
Synj2bp,77.30711564,142.0975333,72.22736252,137.7040906,118.7768217,52.33425797,96.93044488,40.85470197,16.06961559,100.5381745
Synm,104.5190507,34.56855726,21.18181895,29.81679085,40.87138656,117.0097623,57.86888632,49.18814097,34.42199568,44.8190699
Synpo,28.51113146,101.7111734,207.8597949,60.89964186,59.29098319,19.4292418,272.4070009,58.06932139,33.83445261,65.23710591
Synpo2,19.32713295,30.58223904,81.5574876,136.0969945,48.04890662,140.0873111,98.37250005,418.6443507,24.77203534,82.77502411
Synpo2l,46.9190002,35.03237804,64.74268689,21.42736815,22.90267593,50.77605011,17.53740536,63.59413418,16.8681373,20.03426642
Synpr,26.80388662,72.18723267,46.3463655,70.4093841,84.89445094,29.5899308,63.3497217,37.24293047,49.11556707,86.29071263
Synrg,58.06104273,119.2356506,66.74831593,74.99050068,135.5315817,32.45052213,161.7621357,118.3289878,81.71264761,64.97578703
Syp,10.39312705,55.86462612,0,18.46806882,0.724896039,1.42586101,5.451986437,16.78945121,26.99554773,6.548135499
Sypl,48.39487453,70.95598084,55.29016648,127.7215417,144.5749938,52.27566307,62.43418159,77.08018599,8.825314422,73.45580398
Sypl2,6.67154705,38.00464632,3.887144292,77.82028296,7.734490951,60.601989,32.28739629,24.22318548,25.08985592,29.98140223
Sys1,0,106.1806564,40.33385304,7.967195925,10.92362003,58.46079988,50.30400037,48.52051235,26.69573914,71.72060659
Syt1,41.91327014,21.55192451,49.07093269,27.86593401,110.3052109,1.204700454,29.50046256,116.6945937,75.11614419,27.92608193
Syt10,0,4.434550237,1.587365005,0.940918918,5.260166842,3.737533668,3.963363887,28.70310192,0,7.362175778
Syt11,851.1985416,255.6781306,868.7754434,469.7307875,532.0952483,677.1534021,480.8436307,538.7638451,675.1733342,1118.318423
Syt12,159.1689715,88.19633927,198.8420644,103.9880867,131.8844772,138.8094472,189.5886268,162.1708759,178.3215113,185.796993
Syt13,43.6672422,89.2782429,69.97122435,56.22691187,25.31256632,9.354746881,86.39807463,21.23969278,8.853266789,24.53473656
Syt14,70.33585633,19.81279861,0,92.80609072,53.90447381,116.8245332,68.6067659,44.56449444,21.18170542,15.60479857
Syt15,272.8875088,74.25747049,81.28358123,108.2664446,106.8796839,155.2721543,135.0871011,130.0826167,152.7253944,277.161213
Syt16,40.65957316,22.27740487,66.46760524,68.93026303,29.02867213,70.20540385,85.92366941,79.40502431,58.56231603,24.3350894
Syt17,13.83331301,2.935633511,44.81319595,30.8270625,11.09185265,1.186185569,28.11761017,36.57108621,71.68770449,17.2723179
Syt2,0,41.76551925,12.2632856,185.4520248,13.87819235,47.04261086,39.78444091,18.28575439,20.30979386,178.6949005
